pattern,sample_id,label,p1_company_1_id,p1_company_1_jurisdiction,p1_company_1_cin_present,p1_company_1_pan_present,p1_company_1_age_years,p1_company_1_revenue_cr,p1_company_1_employee_count,p1_company_1_is_shell,p1_company_2_id,p1_company_2_jurisdiction,p1_company_2_cin_present,p1_company_2_pan_present,p1_company_2_age_years,p1_company_2_revenue_cr,p1_company_2_employee_count,p1_company_2_is_shell,p1_company_3_id,p1_company_3_jurisdiction,p1_company_3_cin_present,p1_company_3_pan_present,p1_company_3_age_years,p1_company_3_revenue_cr,p1_company_3_employee_count,p1_company_3_is_shell,p1_tx1_from,p1_tx1_to,p1_tx1_amount_cr,p1_tx1_date,p1_tx1_type,p1_tx2_from,p1_tx2_to,p1_tx2_amount_cr,p1_tx2_date,p1_tx2_type,p1_tx3_from,p1_tx3_to,p1_tx3_amount_cr,p1_tx3_date,p1_tx3_type,num_dtaa_jurisdictions,num_companies,has_layering_jurisdiction,p2_borrower_id,p2_borrower_jurisdiction,p2_borrower_cin_present,p2_borrower_pan_present,p2_borrower_age_years,p2_borrower_revenue_cr,p2_borrower_employee_count,p2_borrower_is_shell,p2_shell_1_id,p2_shell_1_jurisdiction,p2_shell_1_cin_present,p2_shell_1_pan_present,p2_shell_1_age_years,p2_shell_1_revenue_cr,p2_shell_1_employee_count,p2_shell_1_is_shell,p2_bank_1_id,p2_bank_1_bank,p2_bank_1_jurisdiction,p2_tx1_from_entity_id,p2_tx1_to_entity_id,p2_tx1_from_bank,p2_tx1_to_bank,p2_tx1_amount_cr,p2_tx1_date,p2_tx1_type,p2_tx2_from_entity_id,p2_tx2_to_entity_id,p2_tx2_from_bank,p2_tx2_to_bank,p2_tx2_amount_cr,p2_tx2_date,p2_tx2_type,p2_tx3_from_entity_id,p2_tx3_to_entity_id,p2_tx3_from_bank,p2_tx3_to_bank,p2_tx3_amount_cr,p2_tx3_date,p2_tx3_type,repayment_coincides_with_new_loan,new_loan_within_days_of_due_date,n_loan_cycles,p3_indian_id,p3_indian_jurisdiction,p3_indian_cin_present,p3_indian_pan_present,p3_indian_age_years,p3_indian_revenue_cr,p3_indian_employee_count,p3_indian_is_shell,p3_foreign_id,p3_foreign_jurisdiction,p3_foreign_cin_present,p3_foreign_pan_present,p3_foreign_age_years,p3_foreign_revenue_cr,p3_foreign_employee_count,p3_foreign_is_shell,p3_inv1_from_entity,p3_inv1_to_entity,p3_inv1_declared_value_lakhs,p3_inv1_date,p3_inv2_from_entity,p3_inv2_to_entity,p3_inv2_declared_value_lakhs,p3_inv2_date,p3_inv3_from_entity,p3_inv3_to_entity,p3_inv3_declared_value_lakhs,p3_inv3_date,goods_easily_mispriced,foreign_entity_employee_count,n_invoices,p4_person_id,p4_person_jurisdiction,p4_person_pan_present,p4_person_age_years,p4_person_is_pep,p4_person_declared_income_lakhs,p4_bank_id,p4_bank_bank,p4_bank_jurisdiction,p4_tx1_amount_cr,p4_tx1_type,p4_tx1_date,p4_tx2_amount_cr,p4_tx2_type,p4_tx2_date,p4_tx3_amount_cr,p4_tx3_type,p4_tx3_date,cash_to_wire_ratio,wire_within_7_days_of_cash,all_deposits_below_ctr_threshold,p5_real_owner_id,p5_real_owner_jurisdiction,p5_real_owner_pan_present,p5_real_owner_age_years,p5_real_owner_is_pep,p5_nominee_1_id,p5_nominee_1_jurisdiction,p5_nominee_1_pan_present,p5_nominee_1_age_years,p5_property_1_id,p5_property_1_registered_owner_id,p5_property_1_actual_owner_id,p5_property_1_value_cr,p5_property_1_registration_date,p5_shell_1_id,p5_shell_1_director_id,p5_shell_1_beneficial_owner_id,nominees_same_introducer,shells_have_zero_revenue,affordability_ratio,p6_pep_id,p6_pep_jurisdiction,p6_pep_is_pep,p6_pep_age_years,p6_contractor_id,p6_contractor_jurisdiction,p6_contractor_cin_present,p6_contractor_pan_present,p6_contractor_age_years,p6_contractor_revenue_cr,p6_contractor_employee_count,p6_contractor_is_shell,p6_shell_id,p6_shell_jurisdiction,p6_shell_is_shell,p6_government_id,p6_government_jurisdiction,p6_tx1_from,p6_tx1_to,p6_tx1_amount_cr,p6_tx1_date,p6_tx1_type,p6_tx2_from,p6_tx2_to,p6_tx2_amount_cr,p6_tx2_date,p6_tx2_type,p6_tx3_from,p6_tx3_to,p6_tx3_amount_cr,p6_tx3_date,p6_tx3_type,shell_has_single_client,shell_client_is_govt_contractor,pep_approved_contract
P1,S1-2B420941,0,CO-0FCA5105,IN,True,True,16.837922103992796,392.72,313,False,CO-99E12767,SG,False,False,2.2712809043754256,0,0,True,CO-EDA5DED0,IN,True,True,4.656501058639899,29.69,56,False,CO-0FCA5105,CO-99E12767,80.09,2025-07-04,EXPORT_ADVANCE,CO-99E12767,CO-EDA5DED0,77.11238533295715,2025-12-05,FDI_EQUITY,,,,,,1,3,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
P1,S1-E988E8C3,0,CO-333E24C6,US,,,34.311285589068575,1637.96,2733,False,CO-F1B62049,IN,True,True,6.2239273706997,133.86,42,False,CO-4DCFBC58,MU,False,False,0.9280107368119512,0,0,True,CO-333E24C6,CO-4DCFBC58,281.31,2025-12-16,OVERSEAS_INVESTMENT,CO-4DCFBC58,CO-F1B62049,255.78046771892204,2025-12-16,FDI_EQUITY,,,,,,0.37456550074910944,1.296880142666574,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
P1,S1-0E9E6A66,0,CO-A1EB278A,IN,True,True,29.349119008957768,201.22,796,False,CO-1C421515,UK,,,6.646241342051747,63.53,50,False,,,,,,,,,CO-A1EB278A,CO-1C421515,178.37,2025-10-27,ODI_EQUITY,,,,,,,,,,,1,3,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
P1,S1-647418C1,0,CO-7719EF42,IN,True,True,16.597758906001552,454.02,299,False,CO-1FB80892,UK,False,False,1.5895899401165914,0,0,True,CO-E30F3582,IN,True,True,4.678166482675904,98.26,78,False,CO-7719EF42,CO-1FB80892,63.23,2025-01-24,EXPORT_ADVANCE,CO-1FB80892,CO-059F949D,59.76192040693252,2025-02-16,INTER_COMPANY_TRANSFER,CO-059F949D,CO-E30F3582,53.96827611071273,2025-06-02,FDI_EQUITY,1.101844019119135,4.652486601672227,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
P1,S1-180C3D65,0,CO-41EB46DA,IN,True,True,15.190834244301934,854.06,1440,False,CO-4399F94B,FR,,,5.780887552605157,131.03,54,False,,,,,,,,,CO-41EB46DA,CO-4399F94B,114.76,2025-10-18,ODI_EQUITY,,,,,,,,,,,0,2,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
P1,S1-FDE1474F,1,CO-00F84A49,FR,,,34.19278803037861,4451.62,6158,False,CO-4A2A7C4F,IN,True,True,3.2444408243872176,282.68,93,False,,,,,,,,,CO-00F84A49,CO-4A2A7C4F,252.73,2025-03-27,FDI_EQUITY,,,,,,,,,,,0,2,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
P1,S1-3429DA7D,0,CO-37EBEC33,SG,,,39.9266437617636,1644.82,3236,False,CO-21B64071,IN,True,True,6.986512062105431,209.9,177,False,,,,,,,,,CO-37EBEC33,CO-21B64071,384.14,2025-03-17,FDI_EQUITY,,,,,,,,,,,0.8087760597844988,1.360632906250964,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
P1,S1-33FD83D7,0,CO-CC78162E,SG,,,34.186411335427934,3284.3,5254,False,CO-66ACD941,IN,True,True,9.250094157449038,296.48,98,False,CO-3C23F122,MU,False,False,0.753192021591141,0,0,True,CO-CC78162E,CO-3C23F122,78.57,2025-10-16,OVERSEAS_INVESTMENT,CO-3C23F122,CO-66ACD941,76.7523172818856,2025-10-16,FDI_EQUITY,,,,,,0.717063706331583,2.6547926227273626,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
P1,S1-AC48B6ED,1,CO-A5605584,IN,True,True,10.240620073953675,322.03,309,False,CO-DA9BBEF5,UK,False,False,1.0522642839916359,0,0,True,,,,,,,,,CO-A5605584,CO-DA9BBEF5,121.46,2024-12-03,EXPORT_ADVANCE,,,,,,,,,,,0.8054083874908096,2.2442248006011276,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
P1,S1-CDEB74C5,1,CO-93F82983,IN,True,True,14.45361126087935,218.2,1665,False,CO-E567D485,JP,,,8.071492137492154,199.84,69,False,,,,,,,,,CO-93F82983,CO-E567D485,230.98,2025-05-24,ODI_EQUITY,,,,,,,,,,,0,2,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
P1,S1-FC4F5132,1,CO-033A87B3,IN,True,True,10.331035377641054,276.78,293,False,CO-05E59287,UK,False,False,1.5160924288615738,0,0,True,CO-71E7DEF8,IN,True,True,4.674090174917177,57.1,60,False,CO-033A87B3,CO-05E59287,139.87,2025-06-23,OVERSEAS_INVESTMENT,CO-05E59287,CO-71E7DEF8,122.09636073248724,2025-10-22,FDI_EQUITY,,,,,,1,2,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
P1,S1-D9BA373E,0,CO-60ADB512,IN,True,True,10.015126432446214,340.67,312,False,CO-9515247B,UK,False,False,0.9599818069634578,0,0,True,CO-7454F521,IN,True,True,1.4584901684927338,70.39,82,False,CO-60ADB512,CO-9515247B,189.66,2025-05-11,LOAN_TO_SUBSIDIARY,CO-9515247B,CO-7454F521,172.58386260912988,2025-08-27,FDI_EQUITY,,,,,,1,3,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
P1,S1-2364D654,1,CO-015405E8,IN,True,True,12.047612245216522,235.1,58,False,CO-01803D05,SG,False,False,1.839345257309812,0,0,True,CO-1B019EFA,IN,True,True,4.252628883655639,70.66,32,False,CO-015405E8,CO-01803D05,77.77,2024-12-20,OVERSEAS_INVESTMENT,CO-01803D05,CO-1B019EFA,71.40608884493312,2025-05-22,FDI_EQUITY,,,,,,0.9714140290581443,2.2362438090231063,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
P1,S1-C3B7C4A5,0,CO-5A474735,JP,,,49.19786910652626,1464.99,6822,False,CO-D863BFA8,IN,True,True,8.20909287347442,252.81,80,False,,,,,,,,,CO-5A474735,CO-D863BFA8,60.85,2025-04-28,FDI_EQUITY,,,,,,,,,,,0,2,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
P1,S1-E802B03E,0,CO-6E7C12FA,MU,,,43.520112170891885,2179.71,3423,False,CO-B1EB041C,IN,True,True,3.8143030169537036,34.05,76,False,,,,,,,,,CO-6E7C12FA,CO-B1EB041C,337.43,2025-11-23,FDI_EQUITY,,,,,,,,,,,1,2,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
P1,S1-2A34DD83,0,CO-EB165F32,JP,,,29.839564072169193,976.28,8150,False,CO-C70BE305,IN,True,True,7.408849614162059,152.41,112,False,,,,,,,,,CO-EB165F32,CO-C70BE305,275.26,2025-12-17,FDI_EQUITY,,,,,,,,,,,0,3,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
P1,S1-6210D36E,1,CO-5334A294,IN,True,True,16.084581965073347,126.16,229,False,CO-4BA041E4,UK,False,False,2.0579553906958266,0,0,True,CO-F9F139DD,IN,True,True,1.798740854423023,43.64,20,False,CO-5334A294,CO-4BA041E4,72.92,2025-03-03,OVERSEAS_INVESTMENT,CO-4BA041E4,CO-F9F139DD,64.2860007585226,2025-06-23,FDI_EQUITY,,,,,,1,2,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
P1,S1-8CAFC796,0,CO-F0C3B6E7,JP,,,22.182061694801668,3678.9,888,False,CO-D98E02BE,IN,True,True,7.820611719727778,57.72,87,False,CO-4738CB60,MU,False,False,2.420568590148271,0,0,True,CO-F0C3B6E7,CO-4738CB60,486.53,2025-03-25,OVERSEAS_INVESTMENT,CO-4738CB60,CO-D98E02BE,466.4567466587099,2025-03-25,FDI_EQUITY,,,,,,0,3,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
P1,S1-8E4EECDE,0,CO-E99F8FDC,IN,True,True,6.917200265771229,476.22,321,False,CO-28373A75,SG,False,False,0.8968744929905621,0,0,True,CO-1059D5B8,IN,True,True,4.372955171187188,77.6,29,False,CO-E99F8FDC,CO-28373A75,108.46,2024-11-27,LOAN_TO_SUBSIDIARY,CO-28373A75,CO-1059D5B8,98.1695371938049,2025-01-08,FDI_EQUITY,,,,,,1,2,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
P1,S1-8FF05012,1,CO-52B7429C,MU,,,39.08240223426839,3632.86,2041,False,CO-86E045D8,IN,True,True,5.035559496915932,140.69,180,False,,,,,,,,,CO-52B7429C,CO-86E045D8,205.36,2025-09-12,FDI_EQUITY,,,,,,,,,,,1,3,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
P1,S1-2B1E8A30,0,CO-3B236A0B,IN,True,True,13.533558221280256,1980.98,727,False,CO-E4A13613,US,,,8.70744818623746,76.56,15,False,,,,,,,,,CO-3B236A0B,CO-E4A13613,244.61,2025-09-21,ODI_EQUITY,,,,,,,,,,,0,2,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
P1,S1-C6F740A2,1,CO-AAA328C2,IN,True,True,17.09002939102312,77.25,329,False,CO-D3ED109F,MU,False,False,1.626442374001315,0,0,True,,,,,,,,,CO-AAA328C2,CO-D3ED109F,178.64,2025-02-04,LOAN_TO_SUBSIDIARY,,,,,,,,,,,1,2,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
P1,S1-F7BF5102,1,CO-0A4290A1,IN,True,True,7.906463878567847,336.61,173,False,CO-8858D407,UK,False,False,2.5297693861939505,0,0,True,,,,,,,,,CO-0A4290A1,CO-8858D407,61.12,2025-06-23,OVERSEAS_INVESTMENT,,,,,,,,,,,1,3,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
P1,S1-4C21A460,1,CO-F8BFC7F2,IN,True,True,17.423153238716417,345.27,132,False,CO-5B74DE95,MU,False,False,1.8240921043198786,0,0,True,CO-C0D7F6C5,IN,True,True,2.6167933617823906,58.99,14,False,CO-F8BFC7F2,CO-5B74DE95,195.19,2025-07-15,OVERSEAS_INVESTMENT,CO-5B74DE95,CO-C0D7F6C5,188.14407677684605,2026-01-09,FDI_EQUITY,,,,,,1,3,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
P1,S1-9B9C4482,1,CO-1BFF3F99,IN,True,True,8.812263068380055,493.69,100,False,CO-82669A8D,SG,False,False,0.9520286693335176,0,0,True,CO-7447401D,IN,True,True,1.399498238611745,43.51,61,False,CO-1BFF3F99,CO-82669A8D,174.06,2024-11-10,EXPORT_ADVANCE,CO-82669A8D,CO-7447401D,167.29711057260707,2025-01-02,FDI_EQUITY,,,,,,1,2,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
P1,S1-79D500ED,0,CO-A2D8CE04,IN,True,True,29.431317469894292,995.87,712,False,CO-52C0D799,FR,,,4.6011079410942965,176.24,23,False,,,,,,,,,CO-A2D8CE04,CO-52C0D799,44.57,2025-01-10,ODI_EQUITY,,,,,,,,,,,0,3,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
P1,S1-2F8F1D8F,1,CO-233E1BF5,IN,True,True,6.499636340244093,367.36,466,False,CO-03139B91,UK,False,False,1.6088545939537484,0,0,True,CO-A85CA444,IN,True,True,2.170733656554548,68.83,77,False,CO-233E1BF5,CO-03139B91,28.86,2025-07-18,EXPORT_ADVANCE,CO-03139B91,CO-A85CA444,27.148899816671733,2025-09-05,FDI_EQUITY,,,,,,1,3,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
P1,S1-74F12914,1,CO-58A2081B,IN,True,True,10.882059436570326,255.89,53,False,CO-CD840B3C,SG,False,False,2.5558963311921525,0,0,True,CO-30867662,IN,True,True,1.6864626826413014,62.86,30,False,CO-58A2081B,CO-CD840B3C,114.56,2025-03-14,LOAN_TO_SUBSIDIARY,CO-CD840B3C,CO-30867662,107.73328771014647,2025-07-29,FDI_EQUITY,,,,,,1,2,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
P1,S1-FD3AD433,1,CO-F6751F56,DE,,,47.426599719294366,3991.19,6474,False,CO-85701E71,IN,True,True,8.35647159930248,188.65,107,False,,,,,,,,,CO-F6751F56,CO-85701E71,439.64,2026-01-14,FDI_EQUITY,,,,,,,,,,,0,3,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
P1,S1-776022CD,1,CO-DA8298C9,IN,True,True,9.647445835288712,237.78,191,False,CO-370526DD,UK,False,False,0.6027499433516865,0,0,True,CO-54A73BAB,IN,True,True,1.491845054431546,81.58,82,False,CO-DA8298C9,CO-370526DD,175.84,2025-04-13,EXPORT_ADVANCE,CO-370526DD,CO-54A73BAB,156.05678835034718,2025-06-26,FDI_EQUITY,,,,,,1,3,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
P1,S1-ECD677C1,1,CO-00FFE935,IN,True,True,5.572757838965344,494.39,319,False,CO-C4EC4D27,SG,False,False,1.9393756178794401,0,0,True,CO-3A563A9F,IN,True,True,4.332082482081949,18.03,19,False,CO-00FFE935,CO-C4EC4D27,176.67,2025-04-16,OVERSEAS_INVESTMENT,CO-C4EC4D27,CO-3A563A9F,163.63965682281471,2025-06-20,FDI_EQUITY,,,,,,1,3,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
P1,S1-FBA86B20,1,CO-DFDCEB68,IN,True,True,13.444176822927764,419.64,148,False,CO-023BC4DE,SG,False,False,2.5604773050822525,0,0,True,CO-8C16024A,IN,True,True,3.3734806266852746,65.39,77,False,CO-DFDCEB68,CO-023BC4DE,69.38,2024-11-01,LOAN_TO_SUBSIDIARY,CO-023BC4DE,CO-8C16024A,61.53852192244703,2024-12-10,FDI_EQUITY,,,,,,1,3,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
P1,S1-78A924D9,1,CO-78597F5E,IN,True,True,15.580220745102261,145.34,329,False,CO-64579DCB,MU,False,False,1.8720001370278434,0,0,True,,,,,,,,,CO-78597F5E,CO-64579DCB,64.5,2025-08-15,EXPORT_ADVANCE,,,,,,,,,,,1,4,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
P1,S1-B754A3C4,0,CO-71EE67D8,IN,True,True,16.89856246121504,526.37,1193,False,CO-CA061694,JP,,,4.321359408303262,118.89,91,False,,,,,,,,,CO-71EE67D8,CO-CA061694,159.65,2025-04-23,ODI_EQUITY,,,,,,,,,,,-0.26303950155536615,2.1468935125065682,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
P1,S1-70182DB4,1,CO-A7F18AF8,IN,True,True,11.39085240432767,203.86,209,False,CO-246E081D,NL,False,False,1.6592111680085733,0,0,True,CO-F9945746,IN,True,True,4.1026116428500945,16.42,70,False,CO-A7F18AF8,CO-246E081D,146.79,2025-07-11,EXPORT_ADVANCE,CO-246E081D,CO-E3C7BD39,141.8373294429611,2025-07-28,INTER_COMPANY_TRANSFER,CO-E3C7BD39,CO-F9945746,127.09885578822619,2025-10-08,FDI_EQUITY,0.7679025340718193,2.7756352847965156,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
